sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
293,2/23/20,37,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 32.0, 32.0, 29.0, 26.0, 24.0, 21.0, 14.0, 14.0, 13.0, 11.0, 10.0, 8.0, 6.0, 6.0, 6.0, 6.0, -1.0, -3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 3.0, 2.0, 3.0, 7.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0]",1.2,21.66666667,4 days
294,2/27/20,86,"[86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 85.0, 81.0, 77.0, 75.0, 74.0, 74.0, 74.0, 74.0, 72.0, 67.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0, 5.0, 4.0]",0.766666667,82.43333333,4 days
295,2/17/20,51,"[61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 58.0, 57.0, 57.0, 57.0, 55.0, 53.0, 53.0, 52.0, 50.0, 49.0, 47.0, 45.0, 43.0, 41.0, 41.0, 40.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0]",0.7,55.06666667,5 days
296,2/29/20,54,"[2.0, 53.0, 50.0, 44.0, 42.0, 39.0, 34.0, 19.0, 14.0, 8.0, 5.0, 3.0, -6.0, -13.0, -13.0, -13.0, -16.0, -16.0, -20.0, -21.0, -21.0, -22.0, -22.0, -26.0, -38.0, -41.0, -49.0, -52.0, -58.0, -60.0]","[3.0, 3.0, 6.0, 2.0, 3.0, 5.0, 15.0, 5.0, 6.0, 3.0, 2.0, 9.0, 7.0, 0.0, 0.0, 3.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 4.0, 12.0, 3.0, 8.0, 3.0, 6.0, 2.0, 1.0]",3.9,-6.466666667,13 days
297,3/9/20,17,"[3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -3.0, 12.0, 12.0, 10.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 2.0, 2.0, 0.0, -1.0, -1.0, -3.0, -3.0, -4.0, -6.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0]",0.866666667,2.533333333,15 days
298,3/4/20,89,"[1.0, 0.0, 0.0, 0.0, 0.0, 89.0, 85.0, 83.0, 79.0, 77.0, 73.0, 73.0, 73.0, 71.0, 63.0, 61.0, 59.0, 59.0, 59.0, 53.0, 53.0, 45.0, 43.0, 41.0, 36.0, 30.0, 27.0, 20.0, 20.0, 18.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 4.0, 2.0, 4.0, 0.0, 0.0, 2.0, 8.0, 2.0, 2.0, 0.0, 0.0, 6.0, 0.0, 8.0, 2.0, 2.0, 5.0, 6.0, 3.0, 7.0, 0.0, 2.0, 2.0]",2.466666667,46.36666667,7 days
299,2/14/20,173,"[107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 102.0, 98.0, 98.0, 94.0, 92.0, 92.0, 90.0, 86.0, 84.0, 84.0, 84.0, 82.0, 79.0, 77.0, 76.0, 71.0, 69.0, 66.0, 65.0, 61.0, 56.0, 52.0, 51.0, 46.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.0, 4.0, 2.0, 0.0, 2.0, 4.0, 2.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 5.0, 2.0, 3.0, 1.0, 4.0, 5.0, 4.0, 1.0, 5.0, 5.0]",2.2,83.23333333,5 days
300,3/1/20,25,"[1.0, 1.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 24.0, 20.0, 15.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 11.0, 9.0, 9.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0]",0.633333333,17.76666667,7 days
301,2/21/20,14,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 6.0, 0.0, -3.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0]",0.533333333,2.733333333,12 days
302,2/26/20,51,"[51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 23.0, -1.0, -4.0, -4.0, -4.0, -4.0, -6.0, -6.0, -6.0, -32.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0, -46.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 24.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 26.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.233333333,-3.033333333,17 days
303,3/3/20,38,"[0.0, -2.0, -3.0, -4.0, 34.0, 34.0, 32.0, 29.0, 27.0, 26.0, 25.0, 22.0, 19.0, 19.0, 12.0, 8.0, -5.0, -7.0, -7.0, -7.0, -7.0, -7.0, -9.0, -10.0, -10.0, -10.0, -10.0, -11.0, -12.0, -15.0]","[2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 1.0, 3.0, 3.0, 0.0, 7.0, 4.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 7.0]",2,5.033333333,12 days
304,2/29/20,14,"[0.0, 12.0, 9.0, 8.0, 7.0, 5.0, 4.0, 4.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, -1.0, -4.0, -6.0, -7.0, -7.0, -7.0, -8.0, -10.0, -14.0, -15.0, -20.0, -21.0, -21.0, -25.0, -26.0, -26.0]","[2.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.0, 2.0, 4.0, 1.0, 5.0, 1.0, 0.0, 4.0, 1.0, 0.0, 6.0]",1.533333333,-5.4,12 days
305,2/29/20,107,"[46.0, 145.0, 142.0, 141.0, 139.0, 137.0, 132.0, 127.0, 120.0, 112.0, 107.0, 107.0, 107.0, 107.0, 105.0, 101.0, 98.0, 91.0, 91.0, 85.0, 72.0, 72.0, 65.0, 64.0, 61.0, 57.0, 56.0, 55.0, 53.0, 46.0]","[8.0, 3.0, 1.0, 2.0, 2.0, 5.0, 5.0, 7.0, 8.0, 5.0, 0.0, 0.0, 0.0, 2.0, 4.0, 3.0, 7.0, 0.0, 6.0, 13.0, 0.0, 7.0, 1.0, 3.0, 4.0, 1.0, 1.0, 2.0, 7.0, 2.0]",3.633333333,94.7,5 days
306,2/29/20,86,"[12.0, 96.0, 95.0, 93.0, 87.0, 86.0, 86.0, 84.0, 82.0, 82.0, 81.0, 80.0, 78.0, 77.0, 74.0, 74.0, 73.0, 73.0, 70.0, 64.0, 64.0, 64.0, 62.0, 59.0, 59.0, 58.0, 58.0, 57.0, 56.0, 55.0]","[2.0, 1.0, 2.0, 6.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 0.0, 3.0, 6.0, 0.0, 0.0, 2.0, 3.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",1.533333333,71.3,5 days
307,2/21/20,48,"[61.0, 61.0, 59.0, 57.0, 55.0, 51.0, 51.0, 50.0, 44.0, 44.0, 44.0, 44.0, 43.0, 42.0, 40.0, 40.0, 40.0, 39.0, 39.0, 37.0, 36.0, 36.0, 34.0, 32.0, 32.0, 31.0, 29.0, 28.0, 28.0, 26.0]","[0.0, 2.0, 2.0, 2.0, 4.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0]",1.166666667,41.76666667,11 days
308,2/28/20,66,"[79.0, 76.0, 73.0, 71.0, 70.0, 68.0, 64.0, 55.0, 54.0, 48.0, 46.0, 42.0, 36.0, 32.0, 26.0, 24.0, 24.0, 21.0, 20.0, 20.0, 18.0, 18.0, 15.0, 15.0, 14.0, 12.0, 10.0, 10.0, 8.0, 7.0]","[3.0, 3.0, 2.0, 1.0, 2.0, 4.0, 9.0, 1.0, 6.0, 2.0, 4.0, 6.0, 4.0, 6.0, 2.0, 0.0, 3.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 1.0, 3.0]",2.5,35.86666667,4 days
309,2/28/20,57,"[61.0, 59.0, 58.0, 55.0, 53.0, 52.0, 51.0, 35.0, 33.0, 30.0, 26.0, 26.0, 23.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 16.0, 16.0, 14.0, 10.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0]","[2.0, 1.0, 3.0, 2.0, 1.0, 1.0, 16.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0]",1.866666667,26.56666667,4 days
310,3/10/20,137,"[-26.0, -26.0, -26.0, -28.0, -50.0, -57.0, -63.0, -67.0, -67.0, -67.0, -67.0, 70.0, 70.0, 70.0, 54.0, 50.0, 50.0, 50.0, 46.0, 29.0, 23.0, 18.0, 10.0, 7.0, 5.0, 1.0, -1.0, -3.0, -7.0, -9.0]","[0.0, 0.0, 2.0, 22.0, 7.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 0.0, 4.0, 17.0, 6.0, 5.0, 8.0, 3.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0, 8.0]",4.266666667,-0.366666667,16 days
311,3/7/20,60,"[27.0, 27.0, 27.0, 26.0, 26.0, 25.0, 25.0, 25.0, 84.0, 82.0, 81.0, 79.0, 79.0, 79.0, 78.0, 77.0, 77.0, 75.0, 75.0, 75.0, 74.0, 74.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 71.0, 70.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",0.6,62.33333333,13 days
312,2/29/20,39,"[-1.0, 38.0, 37.0, 33.0, 31.0, 30.0, 30.0, 29.0, 28.0, 27.0, 25.0, 25.0, 23.0, 17.0, 17.0, 15.0, 12.0, 12.0, 12.0, 12.0, 10.0, 9.0, 9.0, 7.0, 4.0, 4.0, 4.0, -1.0, -2.0, -3.0]","[0.0, 1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 6.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 3.0, 0.0, 0.0, 5.0, 1.0, 1.0, 4.0]",1.5,16.43333333,5 days
313,2/27/20,47,"[42.0, 39.0, 38.0, 37.0, 36.0, 35.0, 32.0, 29.0, 27.0, 23.0, 23.0, 23.0, 21.0, 21.0, 21.0, 15.0, 14.0, 14.0, 12.0, 10.0, 9.0, 7.0, 4.0, -3.0, -5.0, -7.0, -7.0, -12.0, -12.0, -12.0]","[3.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 6.0, 1.0, 0.0, 2.0, 2.0, 1.0, 2.0, 3.0, 7.0, 2.0, 2.0, 0.0, 5.0, 0.0, 0.0, 9.0]",2.1,15.8,10 days
314,3/10/20,43,"[-3.0, -3.0, -4.0, -5.0, -6.0, -6.0, -8.0, -9.0, -9.0, -10.0, -10.0, 33.0, 33.0, 33.0, 31.0, 30.0, 30.0, 28.0, 28.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 24.0, 23.0]","[0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0.566666667,15.13333333,30 days
315,3/17/20,62,"[2.0, -6.0, -8.0, -8.0, -8.0, -8.0, -10.0, -10.0, -14.0, -18.0, -19.0, -25.0, -27.0, -28.0, -30.0, -32.0, -38.0, -40.0, 19.0, 19.0, 19.0, 18.0, 17.0, 16.0, 15.0, 14.0, 11.0, 9.0, 9.0, 6.0]","[8.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 1.0, 6.0, 2.0, 1.0, 2.0, 2.0, 6.0, 2.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 0.0, 3.0, 3.0]",2.033333333,-5.166666667,30 days
316,2/29/20,38,"[-1.0, 33.0, 27.0, 24.0, 19.0, 15.0, 15.0, 14.0, 10.0, 8.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -5.0, -5.0, -5.0, -9.0, -9.0, -9.0, -9.0, -10.0]","[4.0, 6.0, 3.0, 5.0, 4.0, 0.0, 1.0, 4.0, 2.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.566666667,3.833333333,5 days
317,3/7/20,112,"[-18.0, -18.0, -19.0, -19.0, -20.0, -20.0, -23.0, -28.0, 82.0, 79.0, 72.0, 68.0, 64.0, 57.0, 52.0, 49.0, 33.0, 28.0, 24.0, 23.0, 19.0, 16.0, 13.0, 7.0, 7.0, -3.0, -5.0, -9.0, -13.0, -16.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 5.0, 2.0, 3.0, 7.0, 4.0, 4.0, 7.0, 5.0, 3.0, 16.0, 5.0, 4.0, 1.0, 4.0, 3.0, 3.0, 6.0, 0.0, 10.0, 2.0, 4.0, 4.0, 3.0, 9.0]",3.966666667,16.06666667,13 days
318,3/8/20,78,"[17.0, 17.0, 17.0, 17.0, 14.0, 13.0, 11.0, 8.0, 6.0, 83.0, 80.0, 79.0, 79.0, 79.0, 77.0, 75.0, 67.0, 67.0, 66.0, 64.0, 58.0, 55.0, 55.0, 54.0, 50.0, 49.0, 49.0, 48.0, 46.0, 44.0]","[0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 3.0, 2.0, 1.0, 3.0, 1.0, 0.0, 0.0, 2.0, 2.0, 8.0, 0.0, 1.0, 2.0, 6.0, 3.0, 0.0, 1.0, 4.0, 1.0, 0.0, 1.0, 2.0, 2.0, 3.0]",1.8,48.13333333,14 days
319,2/28/20,54,"[54.0, 54.0, 54.0, 54.0, 54.0, 52.0, 51.0, 51.0, 50.0, 50.0, 49.0, 48.0, 48.0, 47.0, 46.0, 46.0, 44.0, 44.0, 43.0, 42.0, 42.0, 42.0, 41.0, 38.0, 38.0, 38.0, 38.0, 38.0, 36.0, 35.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0]",0.666666667,45.56666667,19 days
320,3/3/20,18,"[-2.0, -2.0, -2.0, -2.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 14.0, 13.0, 12.0, 11.0, 9.0, 8.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 2.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 4.0, 2.0]",0.666666667,8.4,9 days
321,3/2/20,72,"[1.0, 1.0, -1.0, 67.0, 66.0, 62.0, 54.0, 44.0, 39.0, 38.0, 35.0, 29.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 23.0, 21.0, 19.0, 16.0, 11.0, 8.0, 3.0, 2.0, 0.0, -4.0, -7.0]","[0.0, 2.0, 4.0, 1.0, 4.0, 8.0, 10.0, 5.0, 1.0, 3.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0, 5.0, 1.0, 2.0, 4.0, 3.0, 5.0]",2.833333333,23.4,7 days
322,3/7/20,18,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 18.0, 14.0, 13.0, 8.0, 6.0, 5.0, 4.0, -2.0, -4.0, -7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 5.0, 2.0, 1.0, 1.0, 6.0, 2.0, 3.0, 1.0]",1,11.7,12 days
323,3/2/20,69,"[0.0, 0.0, 0.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 67.0, 64.0, 59.0, 56.0, 56.0, 56.0, 56.0, 54.0, 46.0, 44.0, 42.0, 42.0, 41.0, 34.0, 33.0, 25.0, 17.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0, 3.0, 0.0, 0.0, 0.0, 2.0, 8.0, 2.0, 2.0, 0.0, 1.0, 7.0, 1.0, 8.0, 8.0, 2.0, 2.0]",1.866666667,47.6,15 days
324,3/8/20,39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 39.0, 38.0, 38.0, 38.0, 36.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 29.0, 23.0, 20.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 3.0, 2.0, 2.0]",0.766666667,23.06666667,11 days
325,3/11/20,18,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19.0, 19.0, 19.0, 19.0, 17.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0]",0.766666667,7.6,14 days
326,2/25/20,106,"[107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 103.0, 91.0, 91.0, 91.0, 90.0, 89.0, 89.0, 88.0, 88.0, 88.0, 88.0, 82.0, 80.0, 68.0, 64.0, 59.0, 52.0, 46.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 6.0, 2.0, 12.0, 4.0, 5.0, 7.0, 6.0, 6.0]",2.233333333,91.03333333,8 days
327,3/1/20,93,"[-8.0, -8.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 81.0, 71.0, 68.0, 56.0, 52.0, 41.0, 32.0, 32.0, 32.0, 18.0, 15.0, 15.0, -1.0, -4.0, -4.0, -13.0, -17.0, -20.0, -20.0, -23.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 3.0, 12.0, 4.0, 11.0, 9.0, 0.0, 0.0, 14.0, 3.0, 0.0, 16.0, 3.0, 0.0, 9.0, 4.0, 3.0, 0.0, 3.0, 6.0]",3.8,35.56666667,14 days
328,3/10/20,69,"[11.0, 9.0, 9.0, 8.0, 7.0, 5.0, 4.0, 4.0, 1.0, -1.0, -1.0, 68.0, 68.0, 66.0, 66.0, 64.0, 64.0, 63.0, 63.0, 62.0, 61.0, 61.0, 59.0, 59.0, 58.0, 56.0, 56.0, 56.0, 55.0, 55.0]","[2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.833333333,40.53333333,30 days
329,3/10/20,78,"[32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 30.0, 29.0, 27.0, 27.0, 27.0, 105.0, 105.0, 105.0, 100.0, 99.0, 99.0, 97.0, 96.0, 96.0, 96.0, 93.0, 92.0, 92.0, 90.0, 89.0, 88.0, 76.0, 76.0, 76.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 1.0, 1.0, 12.0, 0.0, 0.0, 2.0]",1.2,69.9,30 days
330,3/4/20,47,"[-11.0, -20.0, -20.0, -20.0, -20.0, 27.0, 23.0, 23.0, 17.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, -6.0]","[9.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 6.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 6.0, 2.0]",1.466666667,4.133333333,14 days
331,2/29/20,62,"[15.0, 75.0, 75.0, 74.0, 73.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 67.0, 66.0, 65.0, 62.0, 58.0, 54.0, 50.0, 49.0, 48.0, 46.0, 45.0, 43.0, 42.0, 33.0, 29.0, 28.0, 28.0, 25.0, 23.0]","[2.0, 0.0, 1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 9.0, 4.0, 1.0, 0.0, 3.0, 2.0, 1.0]",1.833333333,52.9,9 days
332,3/1/20,75,"[6.0, 6.0, 80.0, 75.0, 74.0, 71.0, 59.0, 53.0, 50.0, 45.0, 40.0, 37.0, 31.0, 29.0, 23.0, 22.0, 21.0, 17.0, 7.0, 5.0, 5.0, 2.0, 0.0, -4.0, -9.0, -9.0, -11.0, -12.0, -17.0, -23.0]","[0.0, 1.0, 5.0, 1.0, 3.0, 12.0, 6.0, 3.0, 5.0, 5.0, 3.0, 6.0, 2.0, 6.0, 1.0, 1.0, 4.0, 10.0, 2.0, 0.0, 3.0, 2.0, 4.0, 5.0, 0.0, 2.0, 1.0, 5.0, 6.0, 2.0]",3.533333333,22.43333333,10 days
333,3/4/20,47,"[-12.0, -14.0, -17.0, -23.0, -23.0, 23.0, 19.0, 13.0, 11.0, 7.0, 5.0, 4.0, 3.0, 2.0, 1.0, 1.0, 0.0, -1.0, -2.0, -6.0, -8.0, -10.0, -13.0, -14.0, -15.0, -16.0, -17.0, -18.0, -20.0, -24.0]","[2.0, 3.0, 6.0, 0.0, 1.0, 4.0, 6.0, 2.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 8.0]",2.233333333,-5.466666667,9 days
334,2/27/20,53,"[52.0, 49.0, 48.0, 47.0, 43.0, 38.0, 35.0, 31.0, 18.0, 12.0, 9.0, 8.0, 8.0, 6.0, -1.0, -5.0, -6.0, -8.0, -8.0, -9.0, -10.0, -12.0, -14.0, -15.0, -16.0, -18.0, -19.0, -20.0, -21.0, -30.0]","[3.0, 1.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 6.0, 3.0, 1.0, 0.0, 2.0, 7.0, 4.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 9.0, 1.0]",2.766666667,6.4,10 days
