sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
262,4/5/20,11,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 10.0, 7.0, 7.0, 7.0, 6.0, 6.0, 4.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, -1.0, -1.0, -4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.516129032,1.125,6 days,6
263,4/5/20,11,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 10.0, 7.0, 7.0, 7.0, 6.0, 6.0, 4.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, -1.0, -1.0, -4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.516129032,1.125,6 days,6
264,3/31/20,43,"[-2.0, -6.0, 31.0, 29.0, 29.0, 26.0, 25.0, 23.0, 22.0, 19.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 12.0, 6.0, 6.0, 6.0, 5.0, 3.0, 3.0, 3.0, 3.0]","[4.0, 6.0, 2.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0]",1.225806452,13.625,13 days,13
265,4/2/20,117,"[48, 44.0, 41.0, 38.0, 149.0, 145.0, 140.0, 137.0, 132.0, 129.0, 127.0, 126.0, 125.0, 117.0, 110.0, 110.0, 106.0, 102.0, 101.0, 97.0, 94.0, 92.0, 82.0, 81.0, 80.0, 72.0, 69.0, 68.0, 68.0, 68.0, 68.0, 58.0]","[4.0, 3.0, 3.0, 6.0, 4.0, 5.0, 3.0, 5.0, 3.0, 2.0, 1.0, 1.0, 8.0, 7.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 10.0, 1.0, 1.0, 8.0, 3.0, 1.0, 0.0, 0.0, 0.0, 10.0]",3.451612903,94.5,3 days,3
266,4/2/20,52,"[24.0, 19.0, 19.0, 14.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 60.0, 58.0, 58.0, 54.0, 54.0, 53.0, 53.0, 53.0, 52.0, 48.0, 46.0, 40.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]","[5.0, 0.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 2.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.225806452,48.21875,7 days,7
267,4/7/20,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.0, -4.0, -10.0, -10.0, -16.0, -19.0, -22.0, -25.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -36.0, -39.0, -39.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 6.0, 0.0, 6.0, 3.0, 3.0, 3.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.322580645,-20.5,18 days,18
268,4/4/20,52,"[24, 11.0, 11.0, 11.0, 11.0, 11.0, 53.0, 53.0, 53.0, 53.0, 33.0, 33.0, 33.0, 28.0, 18.0, 13.0, 8.0, 3.0, 3.0, 3.0, 3.0, -2.0, -12.0, -12.0, -12.0, -17.0, -22.0, -22.0, -27.0, -32.0, -37.0, -48.0]","[13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 5.0, 10.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 5.0, 10.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 5.0, 5.0, 11.0]",4,7.0625,5 days,5
269,4/4/20,52,"[24, 11.0, 11.0, 11.0, 11.0, 11.0, 53.0, 53.0, 53.0, 53.0, 33.0, 33.0, 33.0, 28.0, 18.0, 13.0, 8.0, 3.0, 3.0, 3.0, 3.0, -2.0, -12.0, -12.0, -12.0, -17.0, -22.0, -22.0, -27.0, -32.0, -37.0, -48.0]","[13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 5.0, 10.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 5.0, 10.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 5.0, 5.0, 11.0]",4,7.0625,5 days,5
270,4/4/20,52,"[24, 11.0, 11.0, 11.0, 11.0, 11.0, 53.0, 53.0, 53.0, 53.0, 33.0, 33.0, 33.0, 28.0, 18.0, 13.0, 8.0, 3.0, 3.0, 3.0, 3.0, -2.0, -12.0, -12.0, -12.0, -17.0, -22.0, -22.0, -27.0, -32.0, -37.0, -48.0]","[13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 5.0, 10.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 5.0, 10.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 5.0, 5.0, 11.0]",4,7.0625,5 days,5
271,4/15/20,70,"[27.0, 24.0, 23.0]","[1.0, 3.0, 1.0]",1.666666667,24.66666667,13 days,13
272,4/10/20,30,"[3, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 27.0, 14.0, 13.0, 8.0, -4.0, -11.0, -15.0, -25.0, -31.0, -33.0, -40.0, -44.0, -56.0, -65.0, -65.0, -65.0, -65.0, -65.0, -65.0, -65.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 13.0, 1.0, 5.0, 12.0, 7.0, 4.0, 10.0, 6.0, 2.0, 7.0, 4.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.161290323,-19.5625,11 days,11
273,4/2/20,15,"[12, 11.0, 11.0, 10.0, 24.0, 23.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 17.0, 16.0, 16.0, 14.0, 14.0, 14.0, 14.0, 14.0, 11.0, 11.0, 11.0, 8.0, 6.0, 3.0, 3.0, 2.0, -1.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0]",0.903225806,13.9375,3 days,3
274,4/14/20,174,"[76.0, 72.0, 69.0]","[3.0, 4.0, 3.0]",3.333333333,72.33333333,12 days,12
275,4/2/20,31,"[19, 19.0, 19.0, 17.0, 46.0, 42.0, 42.0, 42.0, 40.0, 38.0, 36.0, 36.0, 36.0, 34.0, 26.0, 22.0, 22.0, 17.0, 15.0, 13.0, 7.0, 5.0, 5.0, 3.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 8.0, 4.0, 0.0, 5.0, 2.0, 2.0, 6.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.64516129,18.65625,3 days,3
276,4/10/20,50,"[19.0, 11.0, 11.0, 9.0, 4.0, 3.0, 1.0, 1.0, -4.0, -7.0, -9.0, -14.0, 36.0, 36.0, 36.0, 36.0, 36.0, 20.0, 13.0, -3.0, -8.0, -11.0, -12.0, -13.0, -19.0, -30.0, -31.0, -34.0, -38.0, -41.0, -49.0, -51.0]","[8.0, 0.0, 2.0, 5.0, 1.0, 2.0, 0.0, 5.0, 3.0, 2.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 7.0, 16.0, 5.0, 3.0, 1.0, 1.0, 6.0, 11.0, 1.0, 3.0, 4.0, 3.0, 8.0, 2.0]",3.870967742,-3.1875,12 days,12
277,4/2/20,191,"[3.0, 3.0, 3.0, 3.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 190.0, 178.0, 167.0, 163.0, 159.0, 135.0, 135.0, 133.0, 132.0, 118.0, 116.0, 116.0, 114.0, 108.0, 108.0, 104.0, 102.0, 100.0, 98.0, 98.0, 94.0, 92.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 12.0, 11.0, 4.0, 4.0, 24.0, 0.0, 2.0, 1.0, 14.0, 2.0, 0.0, 2.0, 6.0, 0.0, 4.0, 2.0, 2.0, 2.0, 0.0, 4.0, 2.0]",3.290322581,123,4 days,4
278,3/30/20,16,"[0.0, 6.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0]","[10.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.774193548,-7.3125,5 days,5
279,4/15/20,73,"[28.0, 27.0, 27.0, 26.0, 25.0, 25.0, 23.0, 22.0, 21.0, 20.0, 19.0, 17.0, 17.0, 15.0, 15.0, 12.0, 11.0, 81.0, 81.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 79.0]","[1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.709677419,48.46875,18 days,18
280,4/9/20,18,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 9.0, 8.0, 5.0, 0.0, -8.0, -19.0, -22.0, -26.0, -35.0, -42.0, -44.0, -49.0, -60.0, -62.0, -64.0, -69.0, -79.0, -83.0, -89.0, -95.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 1.0, 3.0, 5.0, 8.0, 11.0, 3.0, 4.0, 9.0, 7.0, 2.0, 5.0, 11.0, 2.0, 2.0, 5.0, 10.0, 4.0, 6.0, 6.0]",3.64516129,-25.25,10 days,10
281,4/3/20,103,"[44.0, 41.0, 36.0, 30.0, 30.0, 133.0, 131.0, 130.0, 128.0, 128.0, 127.0, 127.0, 126.0, 124.0, 124.0, 121.0, 120.0, 120.0, 118.0, 117.0, 115.0, 114.0, 110.0, 110.0, 109.0, 109.0, 109.0, 109.0, 108.0, 106.0, 100.0, 99.0]","[3.0, 5.0, 6.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 3.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 1.0]",1.548387097,104.78125,5 days,5
282,4/4/20,40,"[12, 5.0, 5.0, 5.0, 5.0, 5.0, 39.0, 34.0, 24.0, 17.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 11.0, 11.0, 9.0, 9.0, 8.0, 3.0, 3.0, 3.0, 3.0, 0.0, -3.0, -6.0, -7.0, -9.0, -12.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 10.0, 7.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 3.0]",2.064516129,8.625,5 days,5
283,4/4/20,40,"[12, 5.0, 5.0, 5.0, 5.0, 5.0, 39.0, 34.0, 24.0, 17.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 11.0, 11.0, 9.0, 9.0, 8.0, 3.0, 3.0, 3.0, 3.0, 0.0, -3.0, -6.0, -7.0, -9.0, -12.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 10.0, 7.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 3.0]",2.064516129,8.625,5 days,5
284,4/4/20,40,"[12, 5.0, 5.0, 5.0, 5.0, 5.0, 39.0, 34.0, 24.0, 17.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 11.0, 11.0, 9.0, 9.0, 8.0, 3.0, 3.0, 3.0, 3.0, 0.0, -3.0, -6.0, -7.0, -9.0, -12.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 10.0, 7.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 3.0]",2.064516129,8.625,5 days,5
285,4/4/20,40,"[12, 5.0, 5.0, 5.0, 5.0, 5.0, 39.0, 34.0, 24.0, 17.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 11.0, 11.0, 9.0, 9.0, 8.0, 3.0, 3.0, 3.0, 3.0, 0.0, -3.0, -6.0, -7.0, -9.0, -12.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 10.0, 7.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 3.0]",2.064516129,8.625,5 days,5
286,4/4/20,40,"[12, 5.0, 5.0, 5.0, 5.0, 5.0, 39.0, 34.0, 24.0, 17.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 11.0, 11.0, 9.0, 9.0, 8.0, 3.0, 3.0, 3.0, 3.0, 0.0, -3.0, -6.0, -7.0, -9.0, -12.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 10.0, 7.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 3.0]",2.064516129,8.625,5 days,5
287,4/6/20,51,"[30, 29.0, 29.0, 20.0, 10.0, 1.0, -5.0, -6.0, 39.0, 37.0, 33.0, 33.0, 33.0, 33.0, 33.0, 31.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 17.0]","[1.0, 0.0, 9.0, 10.0, 9.0, 6.0, 1.0, 6.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0]",2.064516129,22.15625,7 days,7
288,3/31/20,20,"[17, 17.0, 20.0, 6.0, 4.0, -3.0, -3.0, -7.0, -11.0, -13.0, -18.0, -21.0, -21.0, -24.0, -24.0, -28.0, -28.0, -40.0, -41.0, -41.0, -41.0, -41.0, -41.0, -43.0, -54.0, -57.0, -58.0, -69.0, -69.0, -69.0, -70.0, -71.0]","[0.0, 17.0, 14.0, 2.0, 7.0, 0.0, 4.0, 4.0, 2.0, 5.0, 3.0, 0.0, 3.0, 0.0, 4.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 3.0, 1.0, 11.0, 0.0, 0.0, 1.0, 1.0]",3.483870968,-29.4375,1 days,1
289,4/5/20,122,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 121.0, 116.0, 113.0, 110.0, 105.0, 99.0, 97.0, 94.0, 91.0, 85.0, 82.0, 78.0, 76.0, 76.0, 72.0, 67.0, 64.0, 62.0, 61.0, 59.0, 56.0, 52.0, 49.0, 45.0, 44.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 3.0, 5.0, 6.0, 2.0, 3.0, 3.0, 6.0, 3.0, 4.0, 2.0, 0.0, 4.0, 5.0, 3.0, 2.0, 1.0, 2.0, 3.0, 4.0, 3.0, 4.0, 1.0]",2.483870968,61.46875,14 days,14
290,4/4/20,68,"[2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 64.0, 64.0, 56.0, 52.0, 52.0, 49.0, 43.0, 40.0, 36.0, 35.0, 34.0, 34.0, 32.0, 32.0, 32.0, 32.0, 31.0, 31.0, 31.0, 31.0, 30.0, 29.0, 27.0, 26.0, 21.0, 18.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 8.0, 4.0, 0.0, 3.0, 6.0, 3.0, 4.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 5.0, 3.0]",1.677419355,30.34375,13 days,13
291,4/3/20,51,"[24.0, 24.0, 24.0, 24.0, 14.0, 62.0, 62.0, 58.0, 58.0, 58.0, 58.0, 54.0, 54.0, 54.0, 54.0, 52.0, 52.0, 50.0, 48.0, 46.0, 46.0, 46.0, 35.0, 33.0, 33.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]","[0.0, 0.0, 0.0, 10.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 11.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.419354839,41.875,5 days,5
292,4/3/20,51,"[24.0, 24.0, 24.0, 24.0, 14.0, 62.0, 62.0, 58.0, 58.0, 58.0, 58.0, 54.0, 54.0, 54.0, 54.0, 52.0, 52.0, 50.0, 48.0, 46.0, 46.0, 46.0, 35.0, 33.0, 33.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]","[0.0, 0.0, 0.0, 10.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 11.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.419354839,41.875,5 days,5
293,4/3/20,51,"[24.0, 24.0, 24.0, 24.0, 14.0, 62.0, 62.0, 58.0, 58.0, 58.0, 58.0, 54.0, 54.0, 54.0, 54.0, 52.0, 52.0, 50.0, 48.0, 46.0, 46.0, 46.0, 35.0, 33.0, 33.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]","[0.0, 0.0, 0.0, 10.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 11.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.419354839,41.875,5 days,5
294,4/2/20,32,"[26.0, 24.0, 24.0, 24.0, 56.0, 52.0, 51.0, 51.0, 49.0, 47.0, 45.0, 43.0, 43.0, 43.0, 37.0, 27.0, 25.0, 25.0, 25.0, 23.0, 23.0, 23.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 13.0, 13.0]","[2.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 6.0, 10.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0]",1.451612903,29.6875,4 days,4
295,4/13/20,77,"[-11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -12.0, 63.0, 63.0, 62.0, 62.0, 62.0, 62.0, 62.0, 57.0, 55.0, 53.0, 50.0, 50.0, 49.0, 48.0, 43.0, 43.0, 41.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 3.0, 0.0, 1.0, 1.0, 5.0, 0.0, 2.0]",0.806451613,23.71875,30 days,30
296,4/4/20,55,"[0, 0.0, -5.0, -44.0, -49.0, -49.0, -6.0, -6.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -21.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -23.0, -27.0, -31.0, -35.0, -49.0]","[0.0, 5.0, 39.0, 5.0, 0.0, 12.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 14.0]",3.35483871,-20.3125,5 days,5
297,4/4/20,55,"[0, 0.0, -5.0, -44.0, -49.0, -49.0, -6.0, -6.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -21.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -23.0, -27.0, -31.0, -35.0, -49.0]","[0.0, 5.0, 39.0, 5.0, 0.0, 12.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 14.0]",3.35483871,-20.3125,5 days,5
298,4/5/20,37,"[1, 1.0, 1.0, 0.0, -3.0, -6.0, -19.0, 13.0, 9.0, 6.0, 6.0, 6.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -8.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0]","[0.0, 0.0, 1.0, 3.0, 3.0, 13.0, 5.0, 4.0, 3.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.580645161,-4.4375,6 days,6
299,4/3/20,50,"[1.0, 1.0, 1.0, 1.0, 1.0, 51.0, 41.0, 38.0, 34.0, 34.0, 33.0, 31.0, 29.0, 25.0, 14.0, 7.0, 7.0, -10.0, -14.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 3.0, 4.0, 0.0, 1.0, 2.0, 2.0, 4.0, 11.0, 7.0, 0.0, 17.0, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.322580645,1.625,6 days,6
300,4/7/20,40,"[10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0, 48.0, 48.0, 46.0, 46.0, 45.0, 43.0, 41.0, 39.0, 39.0, 39.0, 37.0, 37.0, 37.0, 37.0, 35.0, 35.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.548387097,30.15625,13 days,13
301,4/7/20,8,"[0.0, 0.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 4.0, 4.0, 0.0, 0.0, -7.0, -7.0, -7.0, -9.0, -9.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 7.0, 0.0, 0.0, 2.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.806451613,-3.875,9 days,9
302,3/31/20,19,"[-2.0, -2.0, 11.0, 5.0, 4.0, 0.0, -1.0, -1.0, -1.0, -5.0, -11.0, -14.0, -16.0, -17.0, -18.0, -21.0, -24.0, -24.0, -25.0, -27.0, -27.0, -29.0, -30.0, -31.0, -33.0, -36.0, -36.0, -36.0, -37.0, -38.0, -39.0, -39.0]","[0.0, 6.0, 6.0, 1.0, 4.0, 1.0, 0.0, 0.0, 4.0, 6.0, 3.0, 2.0, 1.0, 1.0, 3.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1.806451613,-18.75,5 days,5
303,4/2/20,67,"[51.0, 50.0, 48.0, 44.0, 107.0, 100.0, 98.0, 89.0, 86.0, 84.0, 81.0, 71.0, 67.0, 60.0, 53.0, 53.0, 49.0, 46.0, 43.0, 37.0, 33.0, 27.0, 23.0, 23.0, 16.0, 7.0, 5.0, -1.0, -3.0, -4.0, -7.0, -8.0]","[1.0, 2.0, 4.0, 4.0, 7.0, 2.0, 9.0, 3.0, 2.0, 3.0, 10.0, 4.0, 7.0, 7.0, 0.0, 4.0, 3.0, 3.0, 6.0, 4.0, 6.0, 4.0, 0.0, 7.0, 9.0, 2.0, 6.0, 2.0, 1.0, 3.0, 1.0]",4.064516129,44.625,4 days,4
