,ave_demand,vlt,vlt_num
26204,0.064516129,37 days,37
26205,0.032258065,14 days,14
26206,1.709677419,5 days,5
26207,1.419354839,8 days,8
26208,0.193548387,15 days,15
26209,0.35483871,12 days,12
26210,0.677419355,10 days,10
26211,0.129032258,22 days,22
26212,0.161290323,9 days,9
26213,1.032258065,25 days,25
26214,0.161290323,10 days,10
26215,0.451612903,7 days,7
26216,0.258064516,8 days,8
26217,4.967741935,30 days,30
26218,1.612903226,8 days,8
26219,0.516129032,15 days,15
26220,0.806451613,9 days,9
26221,0.741935484,8 days,8
26222,7.870967742,15 days,15
26223,0,4 days,4
26224,0.838709677,6 days,6
26225,1.387096774,10 days,10
26226,0.032258065,11 days,11
26227,0.677419355,8 days,8
26228,0.580645161,6 days,6
26229,0.064516129,30 days,30
26230,4.709677419,18 days,18
26231,0.322580645,6 days,6
26232,0.35483871,14 days,14
26233,0.032258065,15 days,15
26234,0.032258065,16 days,16
26235,0.258064516,8 days,8
26236,1.64516129,8 days,8
26237,2.8,10 days,10
26238,0.2,7 days,7
26239,59.93548387,8 days,8
26240,0,14 days,14
26241,1.161290323,12 days,12
26242,4.64516129,8 days,8
26243,0.064516129,3 days,3
26244,0.709677419,20 days,20
26245,0,12 days,12
26246,0.870967742,6 days,6
26247,0.290322581,15 days,15
26248,0.290322581,17 days,17
26249,0.225806452,6 days,6
26250,0.322580645,6 days,6
26251,0.612903226,11 days,11
26252,0.096774194,8 days,8
26253,0.741935484,8 days,8
26254,1,30 days,30
26255,1.967741935,11 days,11
26256,0.064516129,7 days,7
26257,1.419354839,17 days,17
26258,0.064516129,5 days,5
26259,0.322580645,15 days,15
26260,0.258064516,7 days,7
26261,0.032258065,10 days,10
26262,1.193548387,6 days,6
26263,0.193548387,27 days,27
26264,9.806451613,8 days,8
26265,0.032258065,10 days,10
26266,0.741935484,30 days,30
26267,0.129032258,4 days,4
26268,0.129032258,12 days,12
26269,0.548387097,30 days,30
26270,0.064516129,20 days,20
26271,0.774193548,15 days,15
26272,1.161290323,7 days,7
26273,0.333333333,10 days,10
26274,1,6 days,6
26275,1,5 days,5
26276,0.666666667,11 days,11
26277,3,11 days,11
26278,0.666666667,14 days,14
26279,0.666666667,5 days,5
26280,2.580645161,21 days,21
26281,0,9 days,9
26282,1.64516129,9 days,9
26283,0,27 days,27
26284,0.193548387,6 days,6
26285,1.903225806,14 days,14
26286,0,16 days,16
26287,0,9 days,9
26288,0.258064516,9 days,9
26289,0.838709677,10 days,10
26290,1.35483871,13 days,13
26291,0.258064516,30 days,30
26292,0.580645161,13 days,13
26293,0,20 days,20
26294,1.612903226,11 days,11
26295,0,25 days,25
26296,0.258064516,30 days,30
26297,2.677419355,3 days,3
26298,0.387096774,9 days,9
26299,0,21 days,21
26300,2.064516129,5 days,5
26301,0.258064516,12 days,12
26302,3.677419355,6 days,6
26303,0,12 days,12
26304,0.225806452,6 days,6
26305,0.322580645,10 days,10
26306,0.225806452,30 days,30
26307,0,11 days,11
26308,0,27 days,27
26309,0.032258065,16 days,16
26310,0,6 days,6
26311,0,9 days,9
26312,0,12 days,12
26313,0.064516129,22 days,22
26314,1.903225806,6 days,6
26315,0.064516129,9 days,9
26316,2.193548387,6 days,6
26317,0.129032258,8 days,8
26318,4.483870968,8 days,8
26319,2.451612903,6 days,6
26320,0.483870968,7 days,7
26321,0.064516129,9 days,9
26322,0.806451613,11 days,11
26323,4.516129032,13 days,13
26324,0.677419355,15 days,15
26325,1,12 days,12
26326,64.83870968,16 days,16
26327,0.096774194,6 days,6
26328,0,4 days,4
26329,0.322580645,12 days,12
26330,0.032258065,13 days,13
26331,2.677419355,12 days,12
26332,0.225806452,18 days,18
26333,0.451612903,15 days,15
26334,1.548387097,13 days,13
26335,0.161290323,6 days,6
26336,3.5,8 days,8
26337,0.580645161,8 days,8
26338,1.419354839,15 days,15
26339,1.258064516,7 days,7
26340,1.032258065,12 days,12
26341,9.774193548,7 days,7
26342,0.612903226,17 days,17
26343,0.096774194,8 days,8
26344,0,18 days,18
26345,0.096774194,13 days,13
26346,5.258064516,8 days,8
26347,0.129032258,13 days,13
26348,0.032258065,8 days,8
26349,0.096774194,8 days,8
26350,6.677419355,21 days,21
26351,4.096774194,5 days,5
26352,0.161290323,27 days,27
26353,0.258064516,30 days,30
26354,0.935483871,29 days,29
26355,2.161290323,5 days,5
26356,5.741935484,7 days,7
26357,0.193548387,9 days,9
26358,1.096774194,16 days,16
26359,0.548387097,8 days,8
26360,0.322580645,13 days,13
26361,0.4,12 days,12
26362,2.4,14 days,14
26363,0.032258065,23 days,23
26364,0.677419355,14 days,14
26365,0.032258065,7 days,7
26366,0.548387097,7 days,7
26367,0,18 days,18
26368,0.096774194,30 days,30
26369,0.193548387,7 days,7
26370,0.419354839,6 days,6
26371,0.225806452,5 days,5
26372,0.161290323,23 days,23
26373,0.322580645,7 days,7
26374,1.806451613,9 days,9
26375,0.129032258,8 days,8
26376,4,13 days,13
26377,0.451612903,5 days,5
26378,0.096774194,9 days,9
26379,0.387096774,25 days,25
26380,1.903225806,15 days,15
26381,0.032258065,14 days,14
26382,1.193548387,5 days,5
26383,1.193548387,5 days,5
26384,0.032258065,5 days,5
26385,3,19 days,19
26386,1.548387097,8 days,8
26387,0.451612903,30 days,30
26388,0.096774194,24 days,24
26389,0.225806452,8 days,8
26390,0.225806452,13 days,13
26391,0.064516129,16 days,16
26392,0.129032258,10 days,10
26393,0.806451613,10 days,10
26394,0,11 days,11
26395,0,8 days,8
26396,0.129032258,5 days,5
26397,5.967741935,4 days,4
26398,0.096774194,27 days,27
26399,0,7 days,7
26400,0.129032258,9 days,9
26401,1.548387097,15 days,15
26402,2.225806452,9 days,9
26403,0.096774194,8 days,8
26404,0.129032258,9 days,9
26405,0,6 days,6
26406,0.064516129,10 days,10
26407,1.387096774,6 days,6
26408,0.064516129,10 days,10
26409,0.064516129,30 days,30
26410,0,22 days,22
26411,0.258064516,11 days,11
26412,2.870967742,8 days,8
26413,0.870967742,4 days,4
26414,0.258064516,6 days,6
26415,3.129032258,9 days,9
26416,2.516129032,5 days,5
26417,2.483870968,13 days,13
26418,0.774193548,12 days,12
26419,0,4 days,4
26420,0,4 days,4
26421,0,22 days,22
26422,5.870967742,7 days,7
26423,0,30 days,30
26424,0.677419355,12 days,12
26425,0.258064516,10 days,10
26426,0.322580645,4 days,4
26427,0.322580645,28 days,28
26428,0,5 days,5
26429,0.322580645,16 days,16
26430,0.419354839,6 days,6
26431,0.483870968,12 days,12
26432,0.290322581,10 days,10
26433,0.290322581,5 days,5
26434,0.548387097,17 days,17
26435,0.387096774,7 days,7
26436,0.161290323,13 days,13
26437,0.290322581,9 days,9
26438,0.161290323,1 days,1
26439,0.161290323,23 days,23
26440,0,13 days,13
26441,0.580645161,5 days,5
26442,0.967741935,15 days,15
26443,6.838709677,6 days,6
26444,1.161290323,8 days,8
26445,2.580645161,6 days,6
26446,1.290322581,12 days,12
26447,0.032258065,8 days,8
26448,5.483870968,10 days,10
26449,0,13 days,13
26450,0.032258065,22 days,22
26451,0.193548387,8 days,8
26452,1.451612903,5 days,5
26453,0.516129032,8 days,8
26454,0.032258065,30 days,30
26455,0,17 days,17
26456,0.709677419,30 days,30
26457,0,13 days,13
26458,0.096774194,12 days,12
26459,1.64516129,5 days,5
26460,0.483870968,7 days,7
26461,0,13 days,13
26462,41.61290323,10 days,10
26463,0.838709677,11 days,11
26464,0.35483871,12 days,12
26465,0.193548387,15 days,15
26466,0.677419355,5 days,5
26467,0.35483871,17 days,17
26468,1.290322581,23 days,23
26469,0.322580645,18 days,18
26470,0,9 days,9
26471,0,19 days,19
26472,2.064516129,10 days,10
26473,0.064516129,30 days,30
26474,1.161290323,13 days,13
26475,0,49 days,49
26476,0,23 days,23
26477,0.258064516,6 days,6
26478,0.35483871,9 days,9
26479,0,13 days,13
26480,0.064516129,7 days,7
26481,0.225806452,8 days,8
26482,0.290322581,5 days,5
26483,0.451612903,8 days,8
26484,0.677419355,11 days,11
26485,2.903225806,8 days,8
26486,0,9 days,9
26487,0,4 days,4
26488,0,9 days,9
26489,0,9 days,9
26490,0,12 days,12
26491,0,12 days,12
26492,0,7 days,7
26493,2.333333333,8 days,8
26494,0,10 days,10
26495,0,14 days,14
26496,0.666666667,2 days,2
26497,1.5,7 days,7
26498,0,13 days,13
26499,0,30 days,30
26500,5,4 days,4
26501,0,5 days,5
26502,0.225806452,3 days,3
26503,0,11 days,11
26504,0.451612903,6 days,6
26505,0,16 days,16
26506,1.870967742,4 days,4
26507,0,9 days,9
26508,0,8 days,8
26509,0,4 days,4
26510,0,4 days,4
26511,0.774193548,18 days,18
26512,0.193548387,12 days,12
26513,0,16 days,16
26514,0,10 days,10
26515,0,5 days,5
26516,0,12 days,12
26517,0,8 days,8
26518,0,4 days,4
26519,1,4 days,4
26520,0,8 days,8
26521,0,10 days,10
26522,0,12 days,12
26523,0,11 days,11
26524,0,12 days,12
26525,0,12 days,12
26526,2,5 days,5
26527,0,14 days,14
26528,10,9 days,9
26529,0,7 days,7
26530,0,5 days,5
26531,0,12 days,12
26532,0,4 days,4
26533,0,7 days,7
26534,0,3 days,3
26535,0,6 days,6
26536,0,5 days,5
26537,0,6 days,6
26538,0,12 days,12
26539,0,6 days,6
26540,1.096774194,7 days,7
26541,0,7 days,7
26542,0.870967742,8 days,8
26543,0,8 days,8
26544,5,8 days,8
26545,0,8 days,8
26546,0,4 days,4
26547,0.516129032,12 days,12
26548,0,7 days,7
26549,1,12 days,12
26550,1,8 days,8
26551,0.193548387,8 days,8
26552,0,14 days,14
26553,0,5 days,5
26554,0,4 days,4
26555,0,12 days,12
26556,0,9 days,9
26557,0,6 days,6
26558,0,11 days,11
26559,0,9 days,9
26560,0,9 days,9
26561,1.774193548,6 days,6
26562,0,8 days,8
26563,0,5 days,5
26564,2.666666667,9 days,9
26565,0,4 days,4
26566,0,4 days,4
26567,11,10 days,10
26568,0,7 days,7
26569,0,8 days,8
26570,0,7 days,7
26571,0,5 days,5
26572,0,5 days,5
26573,0,7 days,7
26574,1.25,8 days,8
26575,0,8 days,8
26576,0,6 days,6
26577,6,9 days,9
26578,0,11 days,11
26579,0.064516129,30 days,30
26580,0,10 days,10
26581,0,7 days,7
26582,0,8 days,8
26583,1,4 days,4
26584,0,12 days,12
26585,0,11 days,11
26586,2,10 days,10
26587,0,6 days,6
26588,0.322580645,13 days,13
26589,1,9 days,9
26590,0,5 days,5
26591,0,6 days,6
26592,1,11 days,11
26593,0,3 days,3
26594,0,8 days,8
26595,0.225806452,13 days,13
26596,4,10 days,10
26597,0,5 days,5
26598,0,4 days,4
26599,0,3 days,3
26600,0,14 days,14
26601,0,5 days,5
26602,0,9 days,9
26603,0.935483871,13 days,13
26604,0,4 days,4
26605,0,8 days,8
26606,0,8 days,8
26607,0,8 days,8
26608,0,7 days,7
26609,0,5 days,5
26610,1.516129032,5 days,5
26611,0,10 days,10
26612,0,7 days,7
26613,0,6 days,6
26614,0,13 days,13
26615,0,5 days,5
26616,0.451612903,5 days,5
26617,5,16 days,16
26618,0.64516129,10 days,10
26619,0,11 days,11
26620,0,10 days,10
26621,0,12 days,12
26622,0,9 days,9
26623,0.666666667,9 days,9
26624,0,6 days,6
26625,0,9 days,9
26626,0,13 days,13
26627,2,13 days,13
26628,0,11 days,11
26629,0,10 days,10
26630,1.333333333,8 days,8
26631,0,5 days,5
26632,1.35483871,14 days,14
26633,1,6 days,6
26634,0,5 days,5
26635,0,12 days,12
26636,0,5 days,5
26637,1,4 days,4
26638,0,15 days,15
26639,0.6,8 days,8
26640,5,11 days,11
26641,0,6 days,6
26642,0.5,10 days,10
26643,1.333333333,10 days,10
26644,0,4 days,4
26645,0,5 days,5
26646,0,5 days,5
26647,1.709677419,5 days,5
26648,0,9 days,9
26649,0,17 days,17
26650,0,6 days,6
26651,0,11 days,11
26652,0,8 days,8
26653,0.322580645,11 days,11
26654,0.032258065,12 days,12
26655,2.774193548,11 days,11
26656,1.516129032,5 days,5
26657,0.741935484,29 days,29
26658,0.096774194,8 days,8
26659,1.032258065,15 days,15
26660,0,18 days,18
26661,5,6 days,6
26662,0.580645161,6 days,6
26663,0.032258065,9 days,9
26664,14.4516129,13 days,13
26665,0.903225806,7 days,7
26666,2.322580645,8 days,8
26667,0.774193548,30 days,30
26668,1.483870968,6 days,6
26669,0,2 days,2
26670,0.129032258,7 days,7
26671,5.225806452,6 days,6
26672,0,6 days,6
26673,2.387096774,13 days,13
26674,0.387096774,30 days,30
26675,0.741935484,5 days,5
26676,0.709677419,8 days,8
26677,0.096774194,13 days,13
26678,1.806451613,3 days,3
26679,0,6 days,6
26680,0.258064516,21 days,21
26681,0,9 days,9
26682,0,2 days,2
26683,0.419354839,5 days,5
26684,3.290322581,6 days,6
26685,0.032258065,10 days,10
26686,0.129032258,8 days,8
26687,4.129032258,10 days,10
26688,0.096774194,8 days,8
26689,0.419354839,10 days,10
26690,0.774193548,8 days,8
26691,0.258064516,14 days,14
26692,0.419354839,15 days,15
26693,3.129032258,7 days,7
26694,0.64516129,8 days,8
26695,6.225806452,7 days,7
26696,0.096774194,30 days,30
26697,0.548387097,22 days,22
26698,0.032258065,5 days,5
26699,0.064516129,7 days,7
26700,0.258064516,10 days,10
26701,0.580645161,11 days,11
26702,0.193548387,7 days,7
26703,0.451612903,12 days,12
26704,0.483870968,7 days,7
26705,0.096774194,27 days,27
26706,0.451612903,30 days,30
26707,0.322580645,8 days,8
26708,0.032258065,13 days,13
26709,0.129032258,15 days,15
26710,0.193548387,16 days,16
26711,1.258064516,13 days,13
26712,0.225806452,10 days,10
26713,0.322580645,24 days,24
26714,1.193548387,7 days,7
26715,0.032258065,8 days,8
26716,7.258064516,15 days,15
26717,6,25 days,25
26718,1.419354839,5 days,5
26719,0.967741935,6 days,6
26720,1.774193548,5 days,5
26721,0.161290323,9 days,9
26722,0.483870968,4 days,4
26723,0.290322581,11 days,11
26724,0.193548387,25 days,25
26725,0.225806452,30 days,30
26726,5.774193548,11 days,11
26727,3.322580645,11 days,11
26728,1.483870968,15 days,15
26729,0.64516129,6 days,6
26730,5.419354839,10 days,10
26731,0.806451613,7 days,7
26732,3.258064516,7 days,7
26733,0.387096774,5 days,5
26734,0.451612903,10 days,10
26735,3.419354839,5 days,5
26736,0.806451613,6 days,6
26737,0.419354839,7 days,7
26738,0.35483871,10 days,10
26739,0.096774194,11 days,11
26740,0,15 days,15
26741,0.322580645,14 days,14
26742,0.129032258,7 days,7
26743,0.677419355,7 days,7
26744,0.032258065,30 days,30
26745,0,25 days,25
26746,0.161290323,16 days,16
26747,1.774193548,21 days,21
26748,0.677419355,8 days,8
26749,1.451612903,12 days,12
26750,0.258064516,8 days,8
26751,0.129032258,5 days,5
26752,0.193548387,13 days,13
26753,0.225806452,12 days,12
26754,0.258064516,8 days,8
26755,0,15 days,15
26756,0.387096774,28 days,28
26757,0.580645161,11 days,11
26758,1.709677419,12 days,12
26759,2.290322581,15 days,15
26760,5.032258065,13 days,13
26761,0,15 days,15
26762,1.806451613,15 days,15
26763,0.677419355,9 days,9
26764,0,24 days,24
26765,0.258064516,16 days,16
26766,8.451612903,9 days,9
26767,0.419354839,13 days,13
26768,0.225806452,15 days,15
26769,0.096774194,4 days,4
26770,1.774193548,9 days,9
26771,0.612903226,9 days,9
26772,1,6 days,6
26773,0.129032258,13 days,13
26774,0.290322581,8 days,8
26775,10.67741935,11 days,11
26776,0.741935484,13 days,13
26777,1,12 days,12
26778,0.35483871,30 days,30
26779,0.064516129,8 days,8
26780,1.35483871,9 days,9
26781,1.709677419,4 days,4
26782,0.161290323,35 days,35
26783,0.516129032,5 days,5
26784,0.064516129,8 days,8
26785,0.096774194,11 days,11
26786,0.129032258,6 days,6
26787,3.290322581,14 days,14
26788,0.225806452,9 days,9
26789,3.387096774,10 days,10
26790,0.225806452,24 days,24
26791,0.032258065,30 days,30
26792,0.096774194,23 days,23
26793,0.129032258,7 days,7
26794,0.161290323,7 days,7
26795,0.258064516,10 days,10
26796,1.548387097,7 days,7
26797,0.225806452,27 days,27
26798,0.032258065,12 days,12
26799,0.096774194,22 days,22
26800,0.903225806,10 days,10
26801,0.161290323,14 days,14
26802,0.258064516,8 days,8
26803,0.419354839,13 days,13
26804,13.64516129,15 days,15
26805,0.387096774,18 days,18
26806,0.903225806,8 days,8
26807,0.322580645,21 days,21
26808,1.419354839,10 days,10
26809,3.774193548,13 days,13
26810,0.129032258,5 days,5
26811,3.193548387,13 days,13
26812,0.806451613,12 days,12
26813,0.516129032,10 days,10
26814,0.35483871,14 days,14
26815,4.032258065,7 days,7
26816,0.580645161,14 days,14
26817,0,5 days,5
26818,0.64516129,11 days,11
26819,50.12903226,15 days,15
26820,0,4 days,4
26821,0,10 days,10
26822,6.064516129,6 days,6
26823,0,5 days,5
26824,0,7 days,7
26825,0,15 days,15
26826,1.290322581,25 days,25
26827,0.451612903,15 days,15
26828,0.225806452,7 days,7
26829,0.161290323,8 days,8
26830,1.935483871,20 days,20
26831,1.387096774,6 days,6
26832,0.096774194,8 days,8
26833,0,22 days,22
26834,3.387096774,7 days,7
26835,0.258064516,30 days,30
26836,0.774193548,8 days,8
26837,0.193548387,4 days,4
26838,2.032258065,8 days,8
26839,0.032258065,8 days,8
26840,0,9 days,9
26841,0.5,7 days,7
26842,0,4 days,4
26843,0.25,7 days,7
26844,0.032258065,14 days,14
26845,0.258064516,12 days,12
26846,0,22 days,22
26847,0,4 days,4
26848,1.064516129,14 days,14
26849,0.612903226,18 days,18
26850,0,5 days,5
26851,0,13 days,13
26852,0,31 days,31
26853,0.032258065,5 days,5
26854,1.870967742,10 days,10
26855,0.290322581,4 days,4
26856,0.096774194,30 days,30
26857,0.129032258,4 days,4
26858,2.193548387,18 days,18
26859,0.387096774,7 days,7
26860,0.903225806,9 days,9
26861,0.741935484,9 days,9
26862,0.258064516,9 days,9
26863,0.032258065,7 days,7
26864,0,26 days,26
26865,2.129032258,6 days,6
26866,0.419354839,4 days,4
26867,0.064516129,6 days,6
26868,2.322580645,11 days,11
26869,0.709677419,10 days,10
26870,1.161290323,13 days,13
26871,0,15 days,15
26872,0.193548387,13 days,13
26873,0,8 days,8
26874,1.419354839,8 days,8
26875,0.064516129,9 days,9
26876,0,4 days,4
26877,1.258064516,12 days,12
26878,0,15 days,15
26879,0,11 days,11
26880,0.096774194,21 days,21
26881,0,17 days,17
26882,0.483870968,12 days,12
26883,0.064516129,23 days,23
26884,2.903225806,19 days,19
26885,0.064516129,8 days,8
26886,1.258064516,17 days,17
26887,2.580645161,6 days,6
26888,0,14 days,14
26889,0.387096774,29 days,29
26890,0,11 days,11
26891,0,9 days,9
26892,0,5 days,5
26893,0,7 days,7
26894,11.90322581,12 days,12
26895,1.709677419,13 days,13
26896,0,7 days,7
26897,0.032258065,19 days,19
26898,0,7 days,7
26899,0.064516129,8 days,8
26900,0,11 days,11
26901,3.193548387,8 days,8
26902,0,11 days,11
26903,0.35483871,12 days,12
26904,0,7 days,7
26905,0,11 days,11
26906,0,14 days,14
26907,0.129032258,9 days,9
26908,0,7 days,7
26909,0,3 days,3
26910,0,9 days,9
26911,0,8 days,8
26912,0,2 days,2
26913,0,1 days,1
26914,0.161290323,9 days,9
26915,0,15 days,15
26916,0,5 days,5
26917,2.290322581,10 days,10
26918,0,15 days,15
26919,2.387096774,4 days,4
26920,0.483870968,12 days,12
26921,0,8 days,8
26922,4.666666667,8 days,8
26923,3,10 days,10
26924,0.333333333,10 days,10
26925,0.333333333,16 days,16
26926,0.666666667,12 days,12
26927,2.451612903,12 days,12
26928,1.032258065,8 days,8
26929,0.258064516,7 days,7
26930,1.35483871,9 days,9
26931,0.096774194,7 days,7
26932,5,9 days,9
26933,0.419354839,16 days,16
26934,0.290322581,15 days,15
26935,0.161290323,7 days,7
26936,1.193548387,10 days,10
26937,0.387096774,6 days,6
26938,0.129032258,14 days,14
