sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
363,4/20/20,81.559,"[67, 64.0, 57.0, 56.0, 50.0, 130.0, 126.0, 118.0, 114.0, 106.0, 104.0, 95.0, 92.0, 91.0, 91.0]","[3.0, 7.0, 1.0, 6.0, 1.0, 4.0, 8.0, 4.0, 8.0, 2.0, 9.0, 3.0, 1.0, 0.0]",4.071428571,90.73333333,4 days,4
364,4/27/20,48.599,"[21, 21.0, 18.0, 15.0, 13.0, 57.0, 52.0, 48.0]","[0.0, 3.0, 3.0, 2.0, 4.0, 5.0, 4.0]",3,30.625,4 days,4
365,4/17/20,124.698,"[100.0, 93.0, 90.0, 86.0, 81.0, 78.0, 75.0]","[4.0, 7.0, 3.0, 4.0, 5.0, 3.0, 3.0]",4.142857143,86.14285714,11 days,11
366,4/17/20,37.039,"[50.0, 50.0, 45.0, 40.0, 37.0, 26.0, 20.0, 20.0, 16.0, 16.0, 15.0, 12.0, 10.0]","[0.0, 0.0, 5.0, 5.0, 3.0, 11.0, 6.0, 0.0, 4.0, 0.0, 1.0, 3.0, 2.0]",3.076923077,27.46153846,5 days,5
367,3/27/20,97.15,"[96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 93.0, 91.0, 85.0, 78.0, 76.0, 69.0, 65.0, 63.0, 57.0, 46.0, 43.0, 39.0, 30.0, 22.0, 16.0, 11.0, 5.0, 2.0, -2.0, -9.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 6.0, 7.0, 2.0, 7.0, 4.0, 2.0, 6.0, 11.0, 3.0, 4.0, 9.0, 8.0, 6.0, 5.0, 6.0, 3.0, 4.0, 7.0, 5.0]",3.548387097,60.0625,9 days,9
368,4/4/20,50.625,"[48, 46.0, 46.0, 32.0, 25.0, 19.0, 67.0, 65.0, 65.0, 61.0, 58.0, 58.0, 58.0, 55.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 48.0, 46.0, 42.0, 34.0, 33.0, 32.0, 26.0, 24.0, 24.0, 24.0, 20.0]","[2.0, 0.0, 14.0, 7.0, 6.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 2.0, 4.0, 8.0, 1.0, 1.0, 6.0, 2.0, 0.0, 0.0, 4.0]",2.516129032,44.8125,5 days,5
369,4/5/20,45.493,"[39, 39.0, 37.0, 33.0, 24.0, 19.0, 13.0, 52.0, 44.0, 30.0, 30.0, 30.0, 30.0, 30.0, 24.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 17.0, 14.0, 9.0, 6.0, 5.0, 5.0, 3.0, 3.0, 2.0]","[0.0, 2.0, 4.0, 9.0, 5.0, 6.0, 6.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 3.0, 5.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0]",2.64516129,21.96875,6 days,6
370,4/16/20,66.493,"[67.0, 65.0, 63.0, 63.0, 61.0, 61.0, 56.0, 54.0, 45.0, 37.0, 29.0, 22.0, 18.0, 14.0]","[0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 5.0, 2.0, 9.0, 8.0, 8.0, 7.0, 4.0, 4.0]",3.785714286,46.78571429,3 days,3
371,4/17/20,36.39,"[36.0, 36.0, 34.0, 34.0, 31.0, 27.0, 27.0, 23.0, 18.0, 16.0, 10.0, 10.0, 10.0]","[0.0, 0.0, 2.0, 0.0, 3.0, 4.0, 0.0, 4.0, 5.0, 2.0, 6.0, 0.0, 0.0]",2,24,5 days,5
372,4/5/20,33.51,"[0.0, 0.0, -2.0, -2.0, -2.0, -2.0, -2.0, 31.0, 31.0, 29.0, 26.0, 26.0, 26.0, 26.0, 26.0, 24.0, 20.0, 20.0, 18.0, 18.0, 16.0, 16.0, 12.0, 10.0, 10.0, 8.0, 8.0, 8.0, 6.0, 6.0, 6.0, 6.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.870967742,13.21875,7 days,7
373,4/5/20,76.918,"[15, 15.0, 13.0, 11.0, 7.0, -4.0, -9.0, 63.0, 54.0, 52.0, 48.0, 32.0, 26.0, 17.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 12.0, 1.0, -1.0, -1.0, -3.0, -7.0, -15.0, -19.0, -23.0, -27.0, -30.0, -32.0]","[0.0, 2.0, 2.0, 4.0, 11.0, 5.0, 4.0, 9.0, 2.0, 4.0, 16.0, 6.0, 9.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 2.0, 0.0, 2.0, 4.0, 8.0, 4.0, 4.0, 4.0, 3.0, 2.0]",3.967741935,8.90625,6 days,6
374,4/2/20,67.789,"[-4.0, -5.0, -9.0, -9.0, 57.0, 56.0, 56.0, 54.0, 54.0, 54.0, 52.0, 52.0, 51.0, 51.0, 47.0, 46.0, 38.0, 36.0, 36.0, 32.0, 28.0, 26.0, 23.0, 21.0, 20.0, 20.0, 19.0, 15.0, 14.0, 12.0, 10.0, 9.0]","[1.0, 4.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 4.0, 1.0, 8.0, 2.0, 0.0, 4.0, 4.0, 2.0, 3.0, 2.0, 1.0, 0.0, 1.0, 4.0, 1.0, 2.0, 2.0, 1.0]",1.741935484,30.0625,15 days,15
375,4/27/20,100.517,"[33.0, 30.0, 24.0, 24.0, 22.0, 13.0, 9.0, 8.0, 8.0, 8.0, 7.0, 103.0, 102.0, 98.0]","[6.0, 3.0, 6.0, 0.0, 2.0, 9.0, 4.0, 1.0, 0.0, 0.0, 1.0, 4.0, 1.0, 4.0]",2.928571429,34.92857143,14 days,14
376,4/16/20,18.398,"[6.0, 6.0, 6.0, 3.0, 3.0, 3.0]","[2.0, 0.0, 0.0, 3.0, 0.0, 0.0]",0.833333333,4.5,11 days,11
377,4/2/20,65.301,"[1.0, -3.0, -8.0, -13.0, 52.0, 52.0, 51.0, 51.0, 51.0, 50.0, 50.0, 47.0, 47.0, 46.0, 38.0, 31.0, 30.0, 30.0, 27.0, 22.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 15.0, 15.0, 15.0, 14.0, 12.0, 11.0]","[4.0, 5.0, 5.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 8.0, 7.0, 1.0, 0.0, 3.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 1.0, 2.0, 1.0]",1.774193548,26.625,4 days,4
378,4/2/20,81.168,"[9.0, 7.0, 6.0, 3.0, 74.0, 73.0, 69.0, 66.0, 64.0, 62.0, 57.0, 57.0, 55.0, 54.0, 51.0, 47.0, 47.0, 46.0, 46.0, 39.0, 39.0, 39.0, 39.0, 39.0, 38.0, 36.0, 34.0, 32.0, 28.0, 24.0, 22.0, 21.0]","[2.0, 1.0, 3.0, 10.0, 1.0, 4.0, 3.0, 2.0, 2.0, 5.0, 0.0, 2.0, 1.0, 3.0, 4.0, 0.0, 1.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 1.0]",2.225806452,41.34375,15 days,15
379,3/28/20,11.085,"[20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 10.0, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 6.0, 5.0, 3.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0]",0.580645161,12.59375,5 days,5
380,4/23/20,21.392,"[3, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 19.0, 19.0, 19.0, 19.0, 15.0, 15.0, 15.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0]",0.6,8.8125,8 days,8
381,4/3/20,78.915,"[6, 6.0, 6.0, 6.0, 6.0, 80.0, 72.0, 69.0, 69.0, 64.0, 64.0, 60.0, 53.0, 48.0, 44.0, 41.0, 36.0, 32.0, 28.0, 22.0, 13.0, 2.0, -3.0, -7.0, -9.0, -10.0, -11.0, -11.0, -11.0, -11.0, -11.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 3.0, 0.0, 5.0, 0.0, 4.0, 7.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 6.0, 9.0, 11.0, 5.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0]",3.161290323,22.78125,4 days,4
382,4/9/20,44.862,"[11.0, 11.0, 11.0, 11.0, 10.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 51.0, 48.0, 42.0, 40.0, 40.0, 40.0, 38.0, 36.0, 30.0, 27.0, 25.0, 23.0, 23.0, 22.0, 19.0, 17.0, 13.0, 13.0, 12.0, 12.0, 11.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 6.0, 2.0, 0.0, 0.0, 2.0, 2.0, 6.0, 3.0, 2.0, 2.0, 0.0, 1.0, 3.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0]",1.419354839,21.40625,15 days,15
383,4/2/20,68.055,"[13.0, 13.0, 13.0, 13.0, 81.0, 81.0, 81.0, 81.0, 81.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 75.0, 72.0, 72.0, 67.0, 61.0, 58.0, 55.0, 49.0, 40.0, 27.0, 21.0, 18.0, 12.0, 6.0, 3.0, -3.0, -3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 5.0, 6.0, 3.0, 3.0, 6.0, 9.0, 13.0, 6.0, 3.0, 6.0, 6.0, 3.0, 6.0, 0.0]",2.709677419,48.59375,4 days,4
384,4/3/20,42.669,"[2.0, 2.0, 2.0, 2.0, 2.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 41.0, 41.0, 41.0, 23.0, 14.0, 8.0, -19.0, -22.0, -35.0, -47.0, -56.0, -63.0, -69.0, -72.0, -87.0, -99.0, -102.0, -105.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 18.0, 9.0, 6.0, 27.0, 3.0, 13.0, 12.0, 9.0, 7.0, 6.0, 3.0, 15.0, 12.0, 3.0, 3.0]",4.806451613,-6.3125,5 days,5
385,3/27/20,33.715,"[29.0, 26.0, 26.0, 26.0, 26.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 13.0, -8.0, -8.0, -8.0, -11.0, -25.0, -46.0, -49.0, -58.0, -64.0, -71.0, -71.0, -86.0, -86.0]","[3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 21.0, 0.0, 0.0, 3.0, 14.0, 21.0, 3.0, 9.0, 6.0, 7.0, 0.0, 15.0, 0.0]",3.709677419,-4.5625,5 days,5
386,4/3/20,36.883,"[0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 33.0, 33.0, 33.0, 30.0, 27.0, 24.0, 18.0, 9.0, 6.0, -3.0, -15.0, -18.0, -24.0, -30.0, -30.0, -30.0, -33.0, -36.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 3.0, 3.0, 6.0, 9.0, 3.0, 9.0, 12.0, 3.0, 6.0, 6.0, 0.0, 0.0, 3.0, 3.0]",2.322580645,9.9375,5 days,5
387,3/31/20,32.025,"[0.0, 0.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 31.0, 29.0, 28.0, 26.0, 24.0, 22.0, 22.0, 21.0, 21.0, 16.0, 16.0, 16.0, 15.0, 9.0, 8.0, 7.0, 5.0, 3.0, 0.0, -1.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 1.0, 6.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 1.0]",1.096774194,18.875,9 days,9
388,3/30/20,87.12,"[-5.0, 80.0, 80.0, 79.0, 77.0, 77.0, 76.0, 76.0, 76.0, 76.0, 73.0, 69.0, 68.0, 65.0, 61.0, 58.0, 54.0, 53.0, 47.0, 42.0, 36.0, 30.0, 26.0, 22.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 16.0, 14.0]","[2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 3.0, 4.0, 3.0, 4.0, 1.0, 6.0, 5.0, 6.0, 6.0, 4.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 2.0]",2.193548387,48.34375,8 days,8
389,3/25/20,31.423,"[27.0, 24.0, 21.0, 15.0, 15.0, 9.0, 3.0, 0.0, -6.0, -9.0, -9.0, -12.0, -12.0, -15.0, -15.0, -18.0, -18.0, -18.0, -18.0, -21.0, -27.0, -30.0, -30.0, -33.0, -36.0, -39.0, -45.0, -45.0, -48.0, -48.0, -51.0, -54.0]","[3.0, 3.0, 6.0, 0.0, 6.0, 6.0, 3.0, 6.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 6.0, 3.0, 0.0, 3.0, 3.0, 3.0, 6.0, 0.0, 3.0, 0.0, 3.0, 3.0]",2.612903226,-16.96875,7 days,7
390,4/14/20,17.791,"[15.0, 15.0, 15.0, 15.0, 12.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 3.0, 2.0]",0.833333333,13.66666667,9 days,9
391,4/17/20,41.115,"[39.0, 38.0, 33.0, 30.0, 28.0, 24.0, 13.0, 13.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[0.0, 1.0, 5.0, 3.0, 2.0, 4.0, 11.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2.076923077,21.38461538,5 days,5
392,4/28/20,22.22,"[7, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 1.0, 1.0, 0.0, 22.0, 20.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 2.0]",0.818181818,7,9 days,9
393,3/31/20,35.49,"[8.0, 8.0, 34.0, 34.0, 31.0, 20.0, 20.0, 17.0, 17.0, 17.0, 13.0, 13.0, 13.0, 13.0, 7.0, 7.0, 7.0, 3.0, 3.0, 3.0, -3.0, -12.0, -12.0, -43.0, -58.0, -61.0, -68.0, -72.0, -75.0, -75.0, -85.0, -85.0]","[0.0, 9.0, 0.0, 3.0, 11.0, 0.0, 3.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 4.0, 0.0, 0.0, 6.0, 9.0, 0.0, 31.0, 15.0, 3.0, 7.0, 4.0, 3.0, 0.0, 10.0, 0.0]",4.129032258,-11.28125,6 days,6
394,4/27/20,122.631,"[26, 14.0, 10.0, 2.0, 2.0, 2.0, 122.0, 120.0, 118.0]","[12.0, 4.0, 8.0, 0.0, 0.0, 2.0, 2.0, 2.0]",3.75,46.22222222,5 days,5
395,4/7/20,101.959,"[87.0, 87.0, 76.0, 64.0, 58.0, 52.0, 49.0, 43.0, 43.0, 141.0, 140.0, 136.0, 130.0, 127.0, 119.0, 119.0, 118.0, 112.0, 106.0, 100.0, 91.0, 86.0, 83.0, 74.0, 71.0, 66.0, 60.0, 60.0, 57.0, 51.0, 48.0, 48.0]","[0.0, 11.0, 12.0, 6.0, 6.0, 3.0, 6.0, 0.0, 3.0, 1.0, 4.0, 6.0, 3.0, 8.0, 0.0, 1.0, 6.0, 6.0, 6.0, 9.0, 5.0, 3.0, 9.0, 3.0, 5.0, 6.0, 0.0, 3.0, 6.0, 3.0, 0.0]",4.516129032,84.4375,13 days,13
396,3/31/20,48.265,"[38.0, 38.0, 84.0, 82.0, 81.0, 75.0, 71.0, 62.0, 52.0, 50.0, 44.0, 40.0, 40.0, 36.0, 30.0, 28.0, 24.0, 24.0, 22.0, 20.0, 14.0, 14.0, 9.0, 5.0, 3.0, 0.0, -2.0, -10.0, -12.0, -16.0, -16.0, -18.0]","[0.0, 2.0, 2.0, 1.0, 6.0, 4.0, 9.0, 10.0, 2.0, 6.0, 4.0, 0.0, 4.0, 6.0, 2.0, 4.0, 0.0, 2.0, 2.0, 6.0, 0.0, 5.0, 4.0, 2.0, 3.0, 2.0, 8.0, 2.0, 4.0, 0.0, 2.0]",3.35483871,28.5,6 days,6
397,3/30/20,33.327,"[23.0, 53.0, 50.0, 45.0, 44.0, 40.0, 38.0, 36.0, 35.0, 31.0, 27.0, 26.0, 24.0, 22.0, 22.0, 21.0, 21.0, 21.0, 16.0, 11.0, 10.0, 9.0, 9.0, 7.0, 2.0, -1.0, -1.0, -1.0, -2.0, -4.0, -6.0, -8.0]","[3.0, 3.0, 5.0, 1.0, 4.0, 2.0, 2.0, 1.0, 4.0, 4.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 5.0, 5.0, 1.0, 1.0, 0.0, 2.0, 5.0, 3.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0]",2.064516129,19.375,5 days,5
398,3/22/20,56.02,"[61.0, 57.0, 54.0, 51.0, 50.0, 47.0, 45.0, 44.0, 43.0, 40.0, 36.0, 36.0, 34.0, 33.0, 30.0, 30.0, 25.0, 24.0, 13.0, 9.0, 6.0, 4.0, 3.0, 0.0, -3.0, -6.0, -8.0, -10.0, -13.0, -15.0, -20.0, -22.0]","[4.0, 3.0, 3.0, 1.0, 3.0, 2.0, 1.0, 1.0, 3.0, 4.0, 0.0, 2.0, 1.0, 3.0, 0.0, 5.0, 1.0, 11.0, 4.0, 3.0, 2.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0]",2.677419355,21.1875,4 days,4
399,3/23/20,26.402,"[24.0, 23.0, 21.0, 16.0, 15.0, 11.0, 10.0, 7.0, 4.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, -1.0, -2.0, -4.0, -4.0, -4.0, -7.0, -9.0, -9.0, -10.0, -10.0, -10.0, -10.0, -10.0, -11.0, -11.0, -11.0, -12.0]","[1.0, 2.0, 5.0, 1.0, 4.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",1.161290323,0.09375,5 days,5
400,4/3/20,45.652,"[46.0, 43.0, 42.0, 38.0, 33.0, 74.0, 67.0, 63.0, 60.0, 57.0, 49.0, 46.0, 44.0, 30.0, 28.0, 21.0, 17.0, 14.0, 13.0, 6.0, 4.0, 0.0, 0.0, -1.0, -1.0, -5.0, -8.0, -8.0, -12.0, -14.0, -25.0, -30.0]","[3.0, 1.0, 4.0, 5.0, 4.0, 7.0, 4.0, 3.0, 3.0, 8.0, 3.0, 2.0, 14.0, 2.0, 7.0, 4.0, 3.0, 1.0, 7.0, 2.0, 4.0, 0.0, 1.0, 0.0, 4.0, 3.0, 0.0, 4.0, 2.0, 11.0, 5.0]",3.903225806,21.59375,5 days,5
401,3/31/20,50.242,"[27.0, 21.0, 67.0, 66.0, 63.0, 63.0, 61.0, 59.0, 57.0, 57.0, 53.0, 51.0, 45.0, 41.0, 39.0, 36.0, 36.0, 33.0, 29.0, 29.0, 27.0, 26.0, 26.0, 24.0, 23.0, 23.0, 22.0, 21.0, 21.0, 20.0, 19.0, 17.0]","[6.0, 4.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 0.0, 4.0, 2.0, 6.0, 4.0, 2.0, 3.0, 0.0, 3.0, 4.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0]",1.935483871,37.5625,6 days,6
402,4/20/20,80.045,"[62, 57.0, 53.0, 50.0, 44.0, 40.0, 113.0, 110.0, 109.0, 102.0, 94.0, 90.0, 82.0, 79.0, 72.0, 71.0]","[5.0, 4.0, 3.0, 6.0, 4.0, 7.0, 3.0, 1.0, 7.0, 8.0, 4.0, 8.0, 3.0, 7.0, 1.0]",4.733333333,76.75,5 days,5
403,4/20/20,44.745,"[20, 19.0, 17.0, 14.0, 12.0, 5.0, 49.0, 45.0, 37.0, 34.0, 33.0, 31.0, 30.0, 28.0, 28.0, 26.0]","[1.0, 2.0, 3.0, 2.0, 7.0, 0.0, 4.0, 8.0, 3.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0]",2.533333333,26.75,5 days,5
404,4/21/20,79.107,"[40, 39.0, 38.0, 30.0, 24.0, 18.0, 14.0, 82.0, 78.0, 68.0, 64.0, 64.0, 62.0, 61.0, 60.0, 58.0]","[1.0, 1.0, 8.0, 6.0, 6.0, 4.0, 11.0, 4.0, 10.0, 4.0, 0.0, 2.0, 1.0, 1.0, 2.0]",4.066666667,50,6 days,6
405,4/22/20,42.418,"[18, 17.0, 13.0, 9.0, 48.0, 47.0, 45.0, 45.0, 45.0, 44.0, 43.0, 33.0]","[1.0, 4.0, 4.0, 3.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 10.0]",2.454545455,33.91666667,3 days,3
406,4/14/20,58.369,"[26.0, 26.0, 25.0, 22.0, 21.0, 20.0]","[1.0, 0.0, 1.0, 3.0, 1.0, 1.0]",1.166666667,23.33333333,9 days,9
407,3/30/20,33.529,"[-8.0, 22.0, 21.0, 19.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 12.0, 12.0, 12.0, 12.0, 12.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0]","[3.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]",0.741935484,10.90625,8 days,8
408,4/21/20,59.283,"[28.0, 27.0, 19.0, 18.0, 76.0, 74.0, 72.0, 69.0, 69.0, 68.0, 68.0, 64.0, 60.0]","[4.0, 1.0, 8.0, 1.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 4.0, 4.0]",2.384615385,54.76923077,9 days,9
409,4/23/20,69.176,"[0, -2.0, -3.0, -5.0, -5.0, -9.0, -11.0, -18.0, 51.0, 51.0, 46.0, 43.0, 43.0, 43.0, 38.0]","[2.0, 1.0, 2.0, 0.0, 4.0, 2.0, 7.0, 0.0, 0.0, 5.0, 3.0, 0.0, 0.0, 5.0]",2.214285714,17.46666667,7 days,7
410,3/15/20,30.384,"[48.0, 48.0, 47.0, 45.0, 42.0, 41.0, 36.0, 34.0, 34.0, 32.0, 29.0, 29.0, 28.0, 28.0, 28.0, 26.0, 24.0, 21.0, 20.0, 18.0, 17.0, 17.0, 15.0, 11.0, 9.0, 9.0, 7.0, 7.0, 5.0, 4.0, 1.0, 1.0]","[0.0, 1.0, 2.0, 3.0, 1.0, 5.0, 2.0, 0.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 1.0, 2.0, 1.0, 0.0, 2.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0]",1.516129032,23.78125,7 days,7
411,3/27/20,36.415,"[36.0, 33.0, 33.0, 31.0, 30.0, 29.0, 29.0, 27.0, 24.0, 23.0, 23.0, 21.0, 20.0, 20.0, 18.0, 15.0, 13.0, 12.0, 10.0, 8.0, 7.0, 6.0, 5.0, 2.0, -2.0, -6.0, -6.0, -7.0, -7.0, -7.0, -10.0, -12.0]","[3.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0]",1.548387097,13.0625,12 days,12
412,3/27/20,40.505,"[54.0, 53.0, 52.0, 51.0, 51.0, 49.0, 49.0, 47.0, 46.0, 44.0, 44.0, 44.0, 43.0, 40.0, 38.0, 37.0, 36.0, 33.0, 30.0, 30.0, 30.0, 25.0, 25.0, 25.0, 19.0, 16.0, 14.0, 12.0, 12.0, 11.0, 4.0, 2.0]","[1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 3.0, 3.0, 0.0, 0.0, 5.0, 0.0, 0.0, 6.0, 3.0, 2.0, 2.0, 0.0, 1.0, 7.0, 2.0]",1.677419355,33.3125,12 days,12
413,4/25/20,28.782,"[14.0, 10.0, 10.0, 10.0, 8.0, 8.0, 7.0, 5.0, 31.0, 31.0, 27.0, 27.0, 27.0]","[1.0, 4.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0]",1.230769231,16.53846154,13 days,13
414,4/20/20,139.664,"[71.0, 65.0, 64.0, 61.0, 57.0, 54.0]","[0.0, 6.0, 1.0, 3.0, 4.0, 3.0]",2.833333333,62,15 days,15
