sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
348,3/26/20,34,"[17, 17.0, 15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 47.0, 47.0, 47.0]","[0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]",0.545454545,23.63636364,7 days
349,2/29/20,103,"[3.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 105.0, 102.0, 97.0, 96.0, 91.0, 85.0, 83.0, 80.0, 76.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 1.0, 5.0, 6.0, 2.0, 3.0, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.166666667,88.6,10 days
350,3/22/20,94,"[29, 6.0, 1.0, -1.0, -2.0, -3.0, -4.0, -5.0, -5.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 86.0]","[23.0, 5.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",2.3125,39.75,8 days
351,3/16/20,13,"[1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 13.0, 12.0, 9.0, 8.0, 7.0, 5.0, 4.0, 0.0, -1.0, -2.0, -3.0, -4.0, -8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 2.0]",0.923076923,2,12 days
352,3/23/20,80,"[0, 0.0, 0.0, 0.0, -4.0, -8.0, -8.0, -8.0, -8.0, -8.0, 70.0, 66.0, 65.0, 58.0, 55.0, 55.0]","[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 7.0, 3.0, 0.0, 0.0]",1.5625,20.3125,9 days
353,3/16/20,63,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 63.0, 63.0, 57.0, 56.0, 55.0, 55.0, 55.0, 55.0, 53.0, 50.0, 50.0, 45.0, 42.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 5.0, 3.0, 9.0]",1.153846154,26.88461538,12 days
354,3/9/20,69,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 52.0, 40.0, 31.0, 22.0, 22.0, 22.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 9.0, 9.0, 0.0, 0.0, 7.0, 1.0]",2.115384615,39.92307692,5 days
355,3/24/20,11,"[0, 0.0, -1.0, -3.0, -4.0, -4.0, -5.0, -7.0, -7.0, -9.0, -10.0, -10.0, -11.0, -16.0, -21.0]","[0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 12.0, 0.0, 1.0, 5.0, 5.0, 3.0]",2.333333333,-7.2,9 days
356,3/5/20,48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 44.0, 43.0, 41.0, 40.0, 38.0, 36.0, 30.0, 30.0, 27.0, 24.0, 24.0, 22.0, 22.0, 19.0, 17.0, 16.0, 16.0, 15.0, 12.0, 12.0, 6.0, 2.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 6.0, 0.0, 3.0, 3.0, 0.0, 2.0, 0.0, 3.0, 2.0, 1.0, 0.0, 1.0, 3.0, 0.0, 6.0, 4.0, 3.0, 1.0]",1.666666667,19.36666667,11 days
357,3/22/20,150,"[0, 0.0, 0.0, 0.0, -1.0, 147.0, 139.0, 130.0, 128.0, 126.0, 124.0, 124.0]","[0.0, 0.0, 0.0, 1.0, 2.0, 8.0, 9.0, 2.0, 2.0, 2.0, 0.0, 1.0]",2.25,76.41666667,4 days
358,3/20/20,58,"[37, 33.0, 30.0, 23.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 70.0, 68.0, 65.0, 61.0, 57.0, 55.0, 54.0, 54.0, 48.0]","[4.0, 3.0, 7.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 4.0, 4.0, 2.0, 1.0, 0.0, 6.0, 2.0]",2.578947368,38.89473684,9 days
359,3/11/20,76,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 75.0, 75.0, 75.0, 75.0, 75.0, 73.0, 72.0, 70.0, 68.0, 67.0, 66.0, 66.0, 66.0, 64.0, 64.0, 64.0, 63.0, 61.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 4.0]",0.6,40.9,15 days
360,3/5/20,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 20.0, 17.0, 17.0, 16.0, 12.0, 12.0, 9.0, 8.0, 6.0, 4.0, 4.0, 3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -5.0, -5.0, -5.0, -5.0, -7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 0.0, 1.0, 4.0, 0.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 3.0]",1.133333333,3.533333333,11 days
361,3/9/20,88,"[1, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0, -2.0, 85.0, 74.0, 65.0, 60.0, 49.0, 43.0, 35.0, 28.0, 19.0, 8.0, -1.0, -8.0, -8.0, -10.0, -18.0, -18.0, -18.0, -18.0, -19.0, -21.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 11.0, 9.0, 5.0, 11.0, 6.0, 8.0, 7.0, 9.0, 11.0, 9.0, 7.0, 0.0, 2.0, 8.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0]",4.107142857,11.53571429,7 days
362,3/4/20,96,"[-6.0, -6.0, -6.0, -6.0, -6.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 75.0, 64.0, 61.0, 61.0, 60.0, 47.0, 26.0, 19.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 3.0, 0.0, 1.0, 13.0, 21.0, 7.0, 2.0]",2.433333333,63.76666667,8 days
363,3/23/20,63,"[1, 0.0, -6.0, -6.0, -6.0, 56.0, 47.0, 47.0, 47.0, 47.0, 47.0]","[1.0, 6.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.545454545,24.90909091,4 days
364,3/25/20,183,"[0, 0.0, 0.0, 0.0, -10.0, -10.0, -10.0, -10.0, 164.0, 164.0, 164.0, 164.0]","[0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0]",1.583333333,51.33333333,7 days
365,3/19/20,133,"[0, 0.0, 0.0, 0.0, 0.0, -3.0, -5.0, -5.0, -5.0, -5.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 122.0, 121.0, 121.0, 121.0]","[0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 0.0]",0.6,61.5,9 days
366,2/26/20,125,"[41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 35.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 29.0, 21.0, 7.0, 1.0, 0.0, -9.0, -9.0, -9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 14.0, 6.0, 1.0, 9.0, 0.0, 0.0, 0.0]",1.666666667,28.23333333,7 days
367,3/23/20,105,"[1, 0.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -3.0, -4.0, -4.0, -4.0, -5.0, 99.0, 97.0, 91.0, 90.0, 80.0, 74.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 6.0, 1.0, 10.0, 6.0, 4.0]",1.894736842,26.36842105,12 days
368,3/22/20,67,"[0, 0.0, -2.0, -5.0, -6.0, -9.0, 56.0, 54.0, 54.0, 53.0, 52.0, 52.0, 50.0]","[0.0, 2.0, 3.0, 1.0, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 2.0, 3.0]",1.538461538,26.84615385,5 days
369,3/16/20,73,"[2, 2.0, 2.0, 2.0, 0.0, -2.0, -4.0, 69.0, 68.0, 67.0, 66.0, 65.0, 63.0, 63.0, 63.0, 62.0, 61.0, 61.0, 58.0, 58.0]","[0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0]",0.9,41.3,6 days
370,3/23/20,15,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 4.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 5.0, 4.0, 0.0, 0.0, 0.0]",0.535714286,0.964285714,21 days
371,2/19/20,75,"[69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 41.0, 13.0, 9.0, -5.0, -13.0, -15.0, -15.0, -15.0, -21.0, -37.0, -41.0, -43.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 28.0, 4.0, 14.0, 8.0, 2.0, 0.0, 0.0, 6.0, 16.0, 4.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.8,6.266666667,10 days
372,3/26/20,54,"[14, 12.0, 11.0, 10.0, 62.0, 59.0, 56.0]","[2.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0]",1.857142857,32,3 days
373,2/28/20,96,"[102.0, 102.0, 95.0, 95.0, 82.0, 78.0, 71.0, 68.0, 57.0, 50.0, 46.0, 40.0, 34.0, 27.0, 25.0, 21.0, 20.0, 20.0, 20.0, 18.0, 13.0, 13.0, 10.0, 9.0, 8.0, 7.0, 4.0, -1.0, -8.0, -32.0]","[0.0, 7.0, 0.0, 13.0, 4.0, 7.0, 3.0, 11.0, 7.0, 4.0, 6.0, 6.0, 7.0, 2.0, 4.0, 1.0, 0.0, 0.0, 2.0, 5.0, 0.0, 3.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0, 24.0, 5.0]",4.633333333,36.46666667,7 days
374,3/16/20,91,"[11, 11.0, 7.0, 1.0, -15.0, -29.0, -43.0, -49.0, -59.0, 32.0, 32.0, 32.0, 32.0, 32.0, 28.0, 28.0, 22.0, 14.0, 14.0, 8.0, 2.0, -4.0]","[0.0, 4.0, 6.0, 16.0, 14.0, 14.0, 6.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 6.0, 8.0, 0.0, 6.0, 6.0, 6.0, 0.0]",4.818181818,4.863636364,8 days
375,3/20/20,29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0, 22.0, 6.0, -2.0, -9.0, -9.0, -12.0, -20.0, -31.0, -31.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 16.0, 8.0, 7.0, 0.0, 3.0, 8.0, 11.0, 0.0, 0.0]",2,-2.966666667,25 days
376,2/25/20,65,"[57.0, 55.0, 43.0, 38.0, 36.0, 33.0, 24.0, 19.0, 13.0, 4.0, -2.0, -4.0, -5.0, -5.0, -6.0, -6.0, -7.0, -11.0, -11.0, -17.0, -19.0, -24.0, -28.0, -29.0, -38.0, -41.0, -43.0, -49.0, -53.0, -55.0]","[2.0, 12.0, 5.0, 2.0, 3.0, 9.0, 5.0, 6.0, 9.0, 6.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 4.0, 0.0, 6.0, 2.0, 5.0, 4.0, 1.0, 9.0, 3.0, 2.0, 6.0, 4.0, 2.0, 2.0]",3.8,-4.366666667,16 days
377,3/24/20,24,"[5, 4.0, 4.0, 3.0, 1.0, 1.0, 0.0, -1.0, 23.0, 21.0, 21.0, 21.0, 20.0]","[1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0]",0.692307692,9.461538462,7 days
378,3/18/20,21,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 21.0, 20.0, 19.0, 18.0, 18.0, 18.0, 14.0, 7.0, 6.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 4.0, 7.0, 1.0, 5.0, 1.0]",1.05,8.15,8 days
379,3/20/20,8,"[6, 6.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9.0, 9.0, 9.0, 9.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.666666667,3.888888889,8 days
380,3/4/20,33,"[0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 33.0, 33.0, 33.0, 31.0, 27.0, 26.0, 25.0, 25.0, 25.0, 22.0, 19.0, 18.0, 16.0, 10.0, 7.0, 6.0, 5.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 1.0, 0.0, 0.0, 3.0, 3.0, 1.0, 2.0, 6.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1.133333333,13.36666667,13 days
381,3/22/20,12,"[4, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 5.0, 4.0, 4.0, 4.0, 1.0, 1.0]","[1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.0]",0.888888889,2.388888889,10 days
382,3/20/20,35,"[18, 14.0, 12.0, 6.0, 6.0, 40.0, 37.0, 36.0, 33.0, 32.0, 31.0, 30.0, 19.0, 3.0]","[4.0, 2.0, 6.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 11.0, 16.0, 8.0]",4.142857143,22.64285714,4 days
383,3/16/20,22,"[1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 23.0, 22.0, 19.0, 17.0, 15.0, 11.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 2.0, 2.0, 4.0, 5.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,5.47826087,9 days
384,3/8/20,62,"[54, 54.0, 54.0, 54.0, 46.0, 46.0, 46.0, 46.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 100.0, 100.0, 100.0, 98.0, 98.0, 98.0, 96.0, 96.0, 94.0, 94.0, 94.0, 94.0]","[0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",0.75862069,86.13793103,7 days
385,2/23/20,46,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 42.0, 34.0, 33.0, 30.0, 27.0, 24.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 7.0, 2.0, -3.0, -3.0, -5.0, -5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 1.0, 3.0, 3.0, 3.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 11.0, 5.0, 5.0, 0.0, 2.0, 0.0, 0.0]",1.6,23.86666667,8 days
386,3/16/20,118,"[36, 30.0, 25.0, 21.0, 18.0, 17.0, 14.0, 11.0, 9.0, 126.0, 125.0, 122.0, 108.0, 102.0, 102.0, 102.0, 101.0, 96.0, 94.0, 87.0, 84.0, 79.0]","[6.0, 5.0, 4.0, 3.0, 1.0, 3.0, 3.0, 2.0, 1.0, 1.0, 3.0, 14.0, 6.0, 0.0, 0.0, 1.0, 5.0, 2.0, 7.0, 3.0, 5.0, 1.0]",3.454545455,68.59090909,8 days
387,3/11/20,25,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 28.0, 24.0, 23.0, 22.0, 21.0, 20.0, 18.0, 17.0, 14.0, 12.0, 9.0, 9.0, 8.0, 7.0, 7.0, 6.0, 1.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 5.0, 3.0, 2.0]",1.066666667,9.333333333,17 days
388,3/15/20,92,"[11, 7.0, 3.0, 1.0, -14.0, -22.0, -32.0, -34.0, 57.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 47.0, 39.0, 35.0, 27.0, 23.0, 21.0, 15.0]","[4.0, 4.0, 2.0, 15.0, 8.0, 10.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 4.0, 8.0, 4.0, 2.0, 6.0, 6.0]",4.272727273,23.68181818,7 days
389,3/25/20,102,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 102.0, 95.0, 87.0, 82.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 8.0, 5.0, 15.0]",2.916666667,30.5,7 days
390,3/3/20,100,"[0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 93.0, 75.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 18.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.333333333,56.26666667,10 days
391,3/14/20,37,"[7, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 40.0, 35.0, 34.0, 28.0, 26.0, 24.0, 21.0, 19.0, 18.0, 17.0, 16.0, 16.0, 14.0, 12.0, 11.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 5.0, 1.0, 6.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0]",1.5,16.86363636,6 days
392,3/13/20,31,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 31.0, 31.0, 25.0, 23.0, 17.0, 14.0, 13.0, 12.0, 11.0, 11.0, 11.0, 11.0, -5.0, -6.0, -6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 2.0, 6.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 16.0, 1.0, 0.0, 2.0]",1.5,8.615384615,9 days
393,3/9/20,54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 52.0, 49.0, 44.0, 42.0, 41.0, 40.0, 38.0, 35.0, 25.0, 25.0, 21.0, 4.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0, 2.0, 1.0, 1.0, 2.0, 3.0, 10.0, 0.0, 4.0, 17.0, 5.0, 0.0]",1.833333333,26.43333333,16 days
394,3/9/20,28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 27.0, 16.0, 10.0, -1.0, -7.0, -8.0, -17.0, -19.0, -20.0, -27.0, -27.0, -32.0, -35.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 6.0, 11.0, 6.0, 1.0, 9.0, 2.0, 1.0, 7.0, 0.0, 5.0, 3.0, 3.0]",2.2,1.866666667,16 days
395,3/19/20,64,"[50, 50.0, 46.0, 97.0, 96.0, 96.0, 95.0, 91.0, 91.0, 90.0, 89.0, 88.0, 87.0]","[0.0, 4.0, 13.0, 1.0, 0.0, 1.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0]",2.230769231,82,2 days
396,3/13/20,42,"[0, -1.0, -1.0, 40.0, 39.0, 38.0, 36.0, 36.0, 34.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 30.0, 30.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",0.684210526,27.89473684,2 days
397,3/25/20,109,"[0, -4.0, -4.0, -6.0, -10.0, -11.0, -11.0, 97.0, 97.0, 97.0, 97.0]","[4.0, 0.0, 2.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1.090909091,31.09090909,6 days
398,2/23/20,44,"[33.0, 30.0, 26.0, 22.0, 18.0, 16.0, 10.0, 4.0, 2.0, 0.0, -2.0, -2.0, -4.0, -6.0, -6.0, -8.0, -8.0, -10.0, -16.0, -18.0, -33.0, -33.0, -33.0, -33.0, -33.0, -35.0, -35.0, -41.0, -43.0, -47.0]","[3.0, 4.0, 4.0, 4.0, 2.0, 6.0, 6.0, 2.0, 2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 6.0, 2.0, 15.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 2.0, 4.0, 0.0]",2.666666667,-9.5,7 days
399,3/27/20,53,"[10, 9.0, 9.0, 3.0, 1.0, -1.0, 49.0, 47.0]","[1.0, 0.0, 6.0, 2.0, 2.0, 3.0, 2.0, 0.0]",2,15.875,5 days
400,3/10/20,43,"[35, 31.0, 29.0, 27.0, 25.0, 25.0, 22.0, 65.0, 65.0, 65.0, 61.0, 57.0, 55.0, 49.0, 47.0, 47.0, 47.0, 43.0, 41.0, 40.0, 40.0, 40.0, 40.0, 24.0, 18.0, 18.0]","[4.0, 2.0, 2.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 4.0, 4.0, 2.0, 6.0, 2.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 16.0, 6.0, 0.0, 5.0]",2.5,40.61538462,6 days
401,3/8/20,79,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 86.0, 84.0, 83.0, 83.0, 79.0, 76.0, 75.0, 74.0, 69.0, 69.0, 63.0, 60.0, 60.0, 56.0, 53.0, 50.0, 45.0, 45.0, 40.0, 39.0, 34.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 4.0, 3.0, 1.0, 1.0, 5.0, 0.0, 6.0, 3.0, 0.0, 4.0, 3.0, 3.0, 5.0, 0.0, 5.0, 1.0, 5.0, 6.0]",1.966666667,46.5,27 days
402,3/9/20,6,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0, 6.0, 3.0, 3.0, 3.0, -1.0, -2.0, -2.0, -2.0, -11.0, -12.0, -12.0, -13.0, -14.0, -14.0, -14.0, -18.0, -19.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 9.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 1.0, 0.0]",0.892857143,-3.607142857,7 days
